title,url,date,category
Pfizer Provides Update on GLP-1-RA Clinical Development Program for Adults with Obesity and Type 2 Diabetes Mellitus,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-provides-update-glp-1-ra-clinical-development,2023-06-26,clinical trial update
FDA Approves Pfizer’s LITFULO™ (Ritlecitinib) for Adults and Adolescents With Severe Alopecia Areata,https://www.pfizer.com/news/press-release/press-release-detail/fda-approves-pfizers-litfulotm-ritlecitinib-adults-and,2023-06-23,regulatory approval
Pfizer Declares Third-Quarter 2023 Dividend,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-declares-third-quarter-2023-dividend,2023-06-22,financial news
Pfizer’s TALZENNA® in Combination with XTANDI® Receives U.S. FDA Approval,https://www.pfizer.com/news/press-release/press-release-detail/pfizers-talzennar-combination-xtandir-receives-us-fda,2023-06-20,regulatory approval
Pfizer Invites Public to View and Listen to Webcast of August 1 Conference Call with Analysts,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-view-and-listen-webcast-august-1,2023-06-20,management update
Pfizer Invites Public to View and Listen to Webcast of Pfizer Discussion at Healthcare Conference,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-view-and-listen-webcast-pfizer-15,2023-06-06,management update
Phase 3 Studies of Pfizer’s Novel Antibiotic Combination Offer New Treatment Hope for Patients with Multidrug-Resistant Infections and Limited Treatment Options,https://www.pfizer.com/news/press-release/press-release-detail/phase-3-studies-pfizers-novel-antibiotic-combination-offer,2023-06-01,clinical trial update
"U.S. FDA Approves ABRYSVO™, Pfizer’s Vaccine for the Prevention of Respiratory Syncytial Virus (RSV) in Older Adults",https://www.pfizer.com/news/press-release/press-release-detail/us-fda-approves-abrysvotm-pfizers-vaccine-prevention,2023-05-31,regulatory approval
Pfizer Announces Positive Marstacimab Results from Pivotal Phase 3 Hemophilia A and B Trial,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-announces-positive-marstacimab-results-pivotal-phase,2023-05-30,clinical trial update
Pfizer Presents Scientific Advancements from its Leading Oncology Portfolio at ASCO 2023 Annual Meeting,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-presents-scientific-advancements-its-leading,2023-05-25,clinical trial update
Pfizer’s PAXLOVID™ Receives FDA Approval for Adult Patients at High Risk of Progression to Severe COVID-19,https://www.pfizer.com/news/press-release/press-release-detail/pfizers-paxlovidtm-receives-fda-approval-adult-patients,2023-05-25,regulatory approval
FDA Advisory Committee Votes in Support of Approval for Pfizer’s Vaccine Candidate to Help Prevent RSV in Infants Through Maternal Immunization,https://www.pfizer.com/news/press-release/press-release-detail/fda-advisory-committee-votes-support-approval-pfizers,2023-05-18,regulatory approval
"Pfizer Prices $31,000,000,000 Debt Offering",https://www.pfizer.com/news/press-release/press-release-detail/pfizer-prices-31000000000-debt-offering,2023-05-16,financial news
Pfizer Announces Proposed Notes Offering,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-announces-proposed-notes-offering,2023-05-15,financial news
Thermo Fisher Scientific & Pfizer Partner to Expand Localized Access to Next Generation Sequencing-Based Testing for Cancer Patients in International Markets,https://www.pfizer.com/news/press-release/press-release-detail/thermo-fisher-scientific-pfizer-partner-expand-localized,2023-05-09,management update
Arvinas and Pfizer Announce Upcoming Vepdegestrant (ARV-471) Poster Presentations at the 2023 European Society for Medical Oncology (ESMO) Breast Cancer Annual Congress,https://www.pfizer.com/news/press-release/press-release-detail/arvinas-and-pfizer-announce-upcoming-vepdegestrant-arv-471,2023-05-08,clinical trial update
Pfizer Reports First-Quarter 2023 Results,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-reports-first-quarter-2023-results,2023-05-02,financial news
XTANDI® (enzalutamide) plus Leuprolide Reduced the Risk of Metastasis by 58% in Non-Metastatic Hormone-Sensitive Prostate Cancer versus Placebo plus Leuprolide,https://www.pfizer.com/news/press-release/press-release-detail/xtandir-enzalutamide-plus-leuprolide-reduced-risk,2023-04-29,clinical trial update
"U.S. FDA Approves PREVNAR 20®, Pfizer’s 20-valent Pneumococcal Conjugate Vaccine for Infants and Children",https://www.pfizer.com/news/press-release/press-release-detail/us-fda-approves-prevnar-20r-pfizers-20-valent-pneumococcal,2023-04-27,regulatory approval
Pfizer Announces 2023 Shareholder Meeting Preliminary Results,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-announces-2023-shareholder-meeting-preliminary,2023-04-27,financial news
Pfizer Declares Second-Quarter 2023 Dividend,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-declares-second-quarter-2023-dividend,2023-04-26,financial news
Pfizer Invites Shareholders to Attend Virtual-Only 2023 Annual Meeting of Shareholders on April 27,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-shareholders-attend-virtual-only-2023-annual,2023-04-13,management update
FDA Accepts Pfizer’s Supplemental New Drug Applications for BRAFTOVI + MEKTOVI,https://www.pfizer.com/news/press-release/press-release-detail/fda-accepts-pfizers-supplemental-new-drug-applications,2023-04-04,regulatory approval
Pfizer Invites Public to View and Listen to Webcast of May 2 Conference Call with Analysts,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-view-and-listen-webcast-may-2,2023-03-21,financial news
Phase 3 Study Shows XTANDI® (enzalutamide) plus Leuprolide Significantly Improves Metastasis-Free Survival in Men with Non-Metastatic Prostate Cancer,https://www.pfizer.com/news/press-release/press-release-detail/phase-3-study-shows-xtandir-enzalutamide-plus-leuprolide,2023-03-16,clinical trial update
FDA Advisory Committee Votes in Support of Favorable Benefit-Risk Profile for Pfizer’s PAXLOVID™,https://www.pfizer.com/news/press-release/press-release-detail/fda-advisory-committee-votes-support-favorable-benefit-risk,2023-03-16,regulatory approval
Pfizer and BioNTech Receive U.S. Emergency Use Authorization of Omicron BA.4/BA.5-Adapted Bivalent COVID-19 Booster in Children Under 5 Years,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-receive-us-emergency-use-authorization,2023-03-14,regulatory approval
Pfizer Invests $43 Billion to Battle Cancer,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invests-43-billion-battle-cancer,2023-03-13,commercialized drug update
Pfizer’s ZAVZPRET™ (zavegepant) Migraine Nasal Spray Receives FDA Approval,https://www.pfizer.com/news/press-release/press-release-detail/pfizers-zavzprettm-zavegepant-migraine-nasal-spray,2023-03-10,regulatory approval
Pfizer and BioNTech Submit for U.S. Emergency Use Authorization of Omicron BA.4/BA.5-Adapted Bivalent COVID-19 Booster in Children Under 5 Years,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-submit-us-emergency-use-authorization-0,2023-03-01,regulatory approval
Pfizer Receives Positive FDA Advisory Committee Votes Supporting Potential Approval for Vaccine Candidate to Help Combat RSV in Older Adults,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-receives-positive-fda-advisory-committee-votes,2023-02-28,regulatory approval
Pfizer Invites Public to View and Listen to Webcast of Pfizer Discussion at Healthcare Conference,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-view-and-listen-webcast-pfizer-14,2023-02-27,financial news
Pfizer and BioNTech Submit Supplemental Biologics License Application for U.S. FDA Approval of Omicron BA.4/BA.5-Adapted Bivalent COVID-19 Vaccine for Ages 12 Years and Older as Primary Series or Booster,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-submit-supplemental-biologics-license-1,2023-02-24,regulatory approval
Pfizer’s Elranatamab Receives FDA and EMA Filing Acceptance,https://www.pfizer.com/news/press-release/press-release-detail/pfizers-elranatamab-receives-fda-and-ema-filing-acceptance,2023-02-22,regulatory approval
U.S. FDA Accepts Biologics License Application for Pfizer’s Respiratory Syncytial Virus Maternal Vaccine Candidate for Priority Review,https://www.pfizer.com/news/press-release/press-release-detail/us-fda-accepts-biologics-license-application-pfizers,2023-02-21,regulatory approval
Pfizer Announces Positive TALZENNA® and XTANDI® Combination Data from Phase 3 TALAPRO-2 Study,https://www.pfizer.com/news/press-release/press-release-detail/pfizers-announces-positive-talzennar-and-xtandir-combination,2023-02-16,clinical trial update
Pfizer Announces The Lancet Neurology Has Published Phase 3 Data for Zavegepant for the Acute Treatment of Migraine in Adults,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-announces-lancet-neurology-has-published-phase-3,2023-02-16,clinical trial update
FDA Approves Pfizer's Supplemental New Drug Application for CIBINQO® (abrocitinib),https://www.pfizer.com/news/press-release/press-release-detail/fda-approves-pfizers-supplemental-new-drug-application,2023-02-10,regulatory approval
Pfizer Invites Public to Listen to Webcast of Pfizer Discussion at Healthcare Conference,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-listen-webcast-pfizer-discussion-14,2023-02-09,financial news
PFIZER REPORTS RECORD FULL-YEAR 2022 RESULTS AND PROVIDES FULL-YEAR 2023 FINANCIAL GUIDANCE,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-reports-record-full-year-2022-results-and-provides,2023-01-31,financial news
Pfizer Expands ‘An Accord for a Healthier World’ Product Offering to Include Full Portfolio for Greater Benefit to 1.2 Billion People in 45 Lower-Income Countries,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-expands-accord-healthier-world-product-offering,2023-01-17,commercialized drug update
U.S. FDA Accepts for Priority Review the Supplemental Biologics License Application for Pfizer’s 20-Valent Pneumococcal Conjugate Vaccine in Infants and Children,https://www.pfizer.com/news/press-release/press-release-detail/us-fda-accepts-priority-review-supplemental-biologics,2023-01-06,regulatory approval
Longevity Biotech Gero Entered a Research Collaboration with Pfizer to Discover Potential Targets for Fibrotic Diseases,https://www.pfizer.com/news/press-release/press-release-detail/longevity-biotech-gero-entered-research-collaboration,2023-01-06,management update
Pfizer Invites Public to Listen to Webcast of Pfizer Discussion at Healthcare Conference,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-listen-webcast-pfizer-discussion-13,2023-01-03,financial news
Pfizer Announces Positive Top-Line Results from Phase 3 Study of Hemophilia B Gene Therapy Candidate,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-announces-positive-top-line-results-phase-3-study,2022-12-29,clinical trial update
U.S. FDA Accepts for Review the Biologics License Application for Pfizer’s Investigational Pentavalent Meningococcal Vaccine Candidate (MenABCWY) in Adolescents,https://www.pfizer.com/news/press-release/press-release-detail/us-fda-accepts-review-biologics-license-application-pfizers,2022-12-28,regulatory approval
Pfizer Announces FDA and EMA Acceptance of Etrasimod Regulatory Submissions for Ulcerative Colitis,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-announces-fda-and-ema-acceptance-etrasimod,2022-12-21,regulatory approval
Pfizer Invites Public to View and Listen to Webcast of January 31 Conference Call with Analysts,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-view-and-listen-webcast-january-31,2022-12-20,financial news
Pfizer Presents Updated Favorable Elranatamab Data from Pivotal Phase 2 MagnetisMM-3 Trial,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-presents-updated-favorable-elranatamab-data-pivotal,2022-12-10,clinical trial update
Pfizer Declares First-Quarter 2023 Dividend,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-declares-first-quarter-2023-dividend,2022-12-09,financial news
Pfizer and BioNTech Receive U.S. FDA Emergency Use Authorization for Omicron BA.4/BA.5-Adapted Bivalent COVID-19 Vaccine in Children Under 5 Years,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-receive-us-fda-emergency-use-2,2022-12-08,regulatory approval
U.S. FDA Accepts for Priority Review the Biologics License Application for Pfizer’s Respiratory Syncytial Virus Vaccine Candidate for the Prevention of RSV Disease in Older Adults,https://www.pfizer.com/news/press-release/press-release-detail/us-fda-accepts-priority-review-biologics-license-0,2022-12-07,regulatory approval
