title,url,date,category
"Hip-Hop Classic ""It Takes Two"" Takes on New Meaning in Remix to Elevate Importance of Testing for Kidney Disease",https://lilly.mediaroom.com/2023-11-01-Hip-Hop-Classic-It-Takes-Two-Takes-on-New-Meaning-in-Remix-to-Elevate-Importance-of-Testing-for-Kidney-Disease,2023-11-01,commercialized drug update
Lilly Declares Fourth-Quarter 2023 Dividend,https://lilly.mediaroom.com/2023-11-01-Lilly-Declares-Fourth-Quarter-2023-Dividend,2023-11-01,financial news
"FDA Approves Lilly's Omvoh™ (mirikizumab-mrkz), A First-in-Class Treatment for Adults with Moderately to Severely Active Ulcerative Colitis","https://lilly.mediaroom.com/2023-10-26-FDA-Approves-Lillys-Omvoh-TM-mirikizumab-mrkz-,-A-First-in-Class-Treatment-for-Adults-with-Moderately-to-Severely-Active-Ulcerative-Colitis",2023-10-26,regulatory approval
Lilly to Participate in UBS Biopharma Conference 2023,https://lilly.mediaroom.com/2023-10-26-Lilly-to-Participate-in-UBS-Biopharma-Conference-2023,2023-10-26,financial news
Lilly's Retevmo® (selpercatinib) Phase 3 Results in RET Fusion-Positive Non-Small Cell Lung Cancer and RET-Mutant Medullary Thyroid Cancer Both Published in The New England Journal of Medicine and Presented in a Presidential Symposium at ESMO Congress 2023,https://lilly.mediaroom.com/2023-10-21-Lillys-Retevmo-R-selpercatinib-Phase-3-Results-in-RET-Fusion-Positive-Non-Small-Cell-Lung-Cancer-and-RET-Mutant-Medullary-Thyroid-Cancer-Both-Published-in-The-New-England-Journal-of-Medicine-and-Presented-in-a-Presidential-Symposium-at-ESMO-Con,2023-10-21,clinical trial update
Lilly Confirms Date and Conference Call for Third-Quarter 2023 Financial Results Announcement,https://lilly.mediaroom.com/2023-10-20-Lilly-Confirms-Date-and-Conference-Call-for-Third-Quarter-2023-Financial-Results-Announcement,2023-10-20,financial news
Landmark 5-Year monarchE Outcome Data Demonstrate Verzenio® (abemaciclib)'s Long-Term Impact on Cancer Recurrence in High-Risk Early Breast Cancer,https://lilly.mediaroom.com/2023-10-20-Landmark-5-Year-monarchE-Outcome-Data-Demonstrate-Verzenio-R-abemaciclib-s-Long-Term-Impact-on-Cancer-Recurrence-in-High-Risk-Early-Breast-Cancer,2023-10-20,clinical trial update
Nearly 80% of patients with moderate-to-severe atopic dermatitis maintained clear or almost clear skin with Lilly's lebrikizumab monthly maintenance dosing at two years,https://lilly.mediaroom.com/2023-10-20-Nearly-80-of-patients-with-moderate-to-severe-atopic-dermatitis-maintained-clear-or-almost-clear-skin-with-Lillys-lebrikizumab-monthly-maintenance-dosing-at-two-years,2023-10-20,clinical trial update
"Lilly's tirzepatide shows additional 21.1% weight loss after 12 weeks of intensive lifestyle intervention, for a total mean weight loss of 26.6% from study entry over 84 weeks","https://lilly.mediaroom.com/2023-10-15-Lillys-tirzepatide-shows-additional-21-1-weight-loss-after-12-weeks-of-intensive-lifestyle-intervention,-for-a-total-mean-weight-loss-of-26-6-from-study-entry-over-84-weeks",2023-10-15,clinical trial update
Lilly's Mirikizumab Helped Patients with Crohn's Disease Achieve Long-Term Remission in Phase 3 Trial,https://lilly.mediaroom.com/2023-10-12-Lillys-Mirikizumab-Helped-Patients-with-Crohns-Disease-Achieve-Long-Term-Remission-in-Phase-3-Trial,2023-10-12,clinical trial update
Lilly Announces Details of Presentations at ESMO Congress 2023,https://lilly.mediaroom.com/2023-10-06-Lilly-Announces-Details-of-Presentations-at-ESMO-Congress-2023,2023-10-06,clinical trial update
Loxo@Lilly Unveils Three New Oncology Programs at 2023 AACR-NCI-EORTC International Conference on Molecular Targets and Cancer Therapeutics,https://lilly.mediaroom.com/2023-10-04-Loxo-Lilly-Unveils-Three-New-Oncology-Programs-at-2023-AACR-NCI-EORTC-International-Conference-on-Molecular-Targets-and-Cancer-Therapeutics,2023-10-04,clinical trial update
Lilly Announces Leadership Transitions,https://lilly.mediaroom.com/2023-10-04-Lilly-Announces-Leadership-Transitions,2023-10-04,management update
Lilly to Acquire POINT Biopharma to Expand Oncology Capabilities into Next-Generation Radioligand Therapies,https://lilly.mediaroom.com/2023-10-03-Lilly-to-Acquire-POINT-Biopharma-to-Expand-Oncology-Capabilities-into-Next-Generation-Radioligand-Therapies,2023-10-03,commercialized drug update
U.S. Food and Drug Administration Issues Complete Response Letter for Lebrikizumab Based on Inspection Findings at Third-Party Manufacturer,https://lilly.mediaroom.com/2023-10-02-U-S-Food-and-Drug-Administration-Issues-Complete-Response-Letter-for-Lebrikizumab-Based-on-Inspection-Findings-at-Third-Party-Manufacturer,2023-10-02,regulatory approval
US FDA approves Jardiance® for the treatment of adults with chronic kidney disease,https://lilly.mediaroom.com/2023-09-22-US-FDA-approves-Jardiance-R-for-the-treatment-of-adults-with-chronic-kidney-disease,2023-09-22,regulatory approval
Lilly to Participate in Morgan Stanley 21st Annual Global Healthcare Conference,https://lilly.mediaroom.com/2023-08-29-Lilly-to-Participate-in-Morgan-Stanley-21st-Annual-Global-Healthcare-Conference,2023-08-29,financial news
Lilly's Retevmo® (selpercatinib) Demonstrates Superior Progression-Free Survival Compared to Approved Multikinase Inhibitors in RET-Mutant Medullary Thyroid Cancer,https://lilly.mediaroom.com/2023-08-22-Lillys-Retevmo-R-selpercatinib-Demonstrates-Superior-Progression-Free-Survival-Compared-to-Approved-Multikinase-Inhibitors-in-RET-Mutant-Medullary-Thyroid-Cancer,2023-08-22,clinical trial update
Lilly Completes Acquisition of Versanis Bio,https://lilly.mediaroom.com/2023-08-14-Lilly-Completes-Acquisition-of-Versanis-Bio,2023-08-14,commercialized drug update
Lilly Completes Acquisition of Sigilon Therapeutics,https://lilly.mediaroom.com/2023-08-14-Lilly-Completes-Acquisition-of-Sigilon-Therapeutics,2023-08-14,commercialized drug update
Lilly Completes Acquisition of DICE Therapeutics,https://lilly.mediaroom.com/2023-08-09-Lilly-Completes-Acquisition-of-DICE-Therapeutics,2023-08-09,commercialized drug update
"Lilly Reports Second-Quarter 2023 Financial Results, Highlights Accelerating Revenue Growth and Key Pipeline Advancements","https://lilly.mediaroom.com/2023-08-08-Lilly-Reports-Second-Quarter-2023-Financial-Results,-Highlights-Accelerating-Revenue-Growth-and-Key-Pipeline-Advancements",2023-08-08,financial news
Lilly's Retevmo® (selpercatinib) is the First Targeted Therapy to Demonstrate Superior Progression-Free Survival Compared to a PD-1 Inhibitor Plus Chemotherapy for Adults with Newly-Diagnosed Advanced or Metastatic RET Fusion-Positive Non-Small Cell Lung Cancer,https://lilly.mediaroom.com/2023-08-04-Lillys-Retevmo-R-selpercatinib-is-the-First-Targeted-Therapy-to-Demonstrate-Superior-Progression-Free-Survival-Compared-to-a-PD-1-Inhibitor-Plus-Chemotherapy-for-Adults-with-Newly-Diagnosed-Advanced-or-Metastatic-RET-Fusion-Positive-Non-Small-C,2023-08-04,clinical trial update
Tirzepatide demonstrated significant and superior weight loss compared to placebo in two pivotal studies,https://lilly.mediaroom.com/2023-07-27-Tirzepatide-demonstrated-significant-and-superior-weight-loss-compared-to-placebo-in-two-pivotal-studies,2023-07-27,clinical trial update
Lilly Confirms Date and Conference Call for Second-Quarter 2023 Financial Results Announcement,https://lilly.mediaroom.com/2023-07-25-Lilly-Confirms-Date-and-Conference-Call-for-Second-Quarter-2023-Financial-Results-Announcement,2023-07-25,financial news
Lilly Announces Extension of Tender Offer to Acquire DICE,https://lilly.mediaroom.com/2023-07-25-Lilly-Announces-Extension-of-Tender-Offer-to-Acquire-DICE,2023-07-25,commercialized drug update
Results from Lilly's Landmark Phase 3 Trial of Donanemab Presented at Alzheimer's Association Conference and Published in JAMA,https://lilly.mediaroom.com/2023-07-17-Results-from-Lillys-Landmark-Phase-3-Trial-of-Donanemab-Presented-at-Alzheimers-Association-Conference-and-Published-in-JAMA,2023-07-17,clinical trial update
Lilly to Acquire Versanis to Improve Patient Outcomes in Cardiometabolic Diseases,https://lilly.mediaroom.com/2023-07-14-Lilly-to-Acquire-Versanis-to-Improve-Patient-Outcomes-in-Cardiometabolic-Diseases,2023-07-14,commercialized drug update
Lilly Announces Webcast to Provide Alzheimer's Disease Update at AAIC,https://lilly.mediaroom.com/2023-07-11-Lilly-Announces-Webcast-to-Provide-Alzheimers-Disease-Update-at-AAIC,2023-07-11,clinical trial update
New England Journal of Medicine Publishes BRUIN Phase 1/2 Trial Data for Pirtobrutinib in BTK Inhibitor Pre-Treated Adult Patients with Chronic Lymphocytic Leukemia or Small Lymphocytic Lymphoma,https://lilly.mediaroom.com/2023-07-06-New-England-Journal-of-Medicine-Publishes-BRUIN-Phase-1-2-Trial-Data-for-Pirtobrutinib-in-BTK-Inhibitor-Pre-Treated-Adult-Patients-with-Chronic-Lymphocytic-Leukemia-or-Small-Lymphocytic-Lymphoma,2023-07-06,clinical trial update
Lilly to Acquire Sigilon Therapeutics,https://lilly.mediaroom.com/2023-06-29-Lilly-to-Acquire-Sigilon-Therapeutics,2023-06-29,commercialized drug update
Lilly's phase 2 retatrutide results published in The New England Journal of Medicine show the investigational molecule achieved up to 17.5% mean weight reduction at 24 weeks in adults with obesity and overweight,https://lilly.mediaroom.com/2023-06-26-Lillys-phase-2-retatrutide-results-published-in-The-New-England-Journal-of-Medicine-show-the-investigational-molecule-achieved-up-to-17-5-mean-weight-reduction-at-24-weeks-in-adults-with-obesity-and-overweight,2023-06-26,clinical trial update
Lilly Declares Third-Quarter 2023 Dividend,https://lilly.mediaroom.com/2023-06-26-Lilly-Declares-Third-Quarter-2023-Dividend,2023-06-26,financial news
Lilly's SURMOUNT-2 results published in The Lancet show tirzepatide achieved a mean weight reduction of 15.7% at the highest dose (15 mg) in adults with obesity or overweight and type 2 diabetes,https://lilly.mediaroom.com/2023-06-24-Lillys-SURMOUNT-2-results-published-in-The-Lancet-show-tirzepatide-achieved-a-mean-weight-reduction-of-15-7-at-the-highest-dose-15-mg-in-adults-with-obesity-or-overweight-and-type-2-diabetes,2023-06-24,clinical trial update
"Lilly's phase 2 results published in the New England Journal of Medicine show orforglipron, a once-daily oral nonpeptide GLP-1 receptor agonist, achieved up to 14.7% mean weight reduction at 36 weeks in adults with obesity or overweight","https://lilly.mediaroom.com/2023-06-23-Lillys-phase-2-results-published-in-the-New-England-Journal-of-Medicine-show-orforglipron,-a-once-daily-oral-nonpeptide-GLP-1-receptor-agonist,-achieved-up-to-14-7-mean-weight-reduction-at-36-weeks-in-adults-with-obesity-or-overweight",2023-06-23,clinical trial update
US FDA approves Jardiance® (empagliflozin) for the treatment of type 2 diabetes in children 10 years and older,https://lilly.mediaroom.com/2023-06-21-US-FDA-approves-Jardiance-R-empagliflozin-for-the-treatment-of-type-2-diabetes-in-children-10-years-and-older,2023-06-21,regulatory approval
Lilly to present new research in the treatment of diabetes and obesity at the American Diabetes Association's® 83rd Scientific Sessions,https://lilly.mediaroom.com/2023-06-20-Lilly-to-present-new-research-in-the-treatment-of-diabetes-and-obesity-at-the-American-Diabetes-Associations-R-83rd-Scientific-Sessions,2023-06-20,clinical trial update
"Lilly Teams up with the American Diabetes Association and Adam Duvall to Launch ""Tap the Cap""",https://lilly.mediaroom.com/2023-06-20-Lilly-Teams-up-with-the-American-Diabetes-Association-and-Adam-Duvall-to-Launch-Tap-the-Cap,2023-06-20,commercialized drug update
Lilly to Acquire DICE Therapeutics to Advance Innovation in Immunology,https://lilly.mediaroom.com/2023-06-20-Lilly-to-Acquire-DICE-Therapeutics-to-Advance-Innovation-in-Immunology,2023-06-20,commercialized drug update
First-Of-Its-Kind Head-to-Head Clinical Trial Reaffirms the Efficacy of Emgality in Episodic Migraine Prevention,https://lilly.mediaroom.com/2023-06-16-First-Of-Its-Kind-Head-to-Head-Clinical-Trial-Reaffirms-the-Efficacy-of-Emgality-in-Episodic-Migraine-Prevention,2023-06-16,clinical trial update
Lilly Highlights Verzenio® (abemaciclib) and Jaypirca™ (pirtobrutinib) Data at 2023 ASCO® Annual Meeting,https://lilly.mediaroom.com/2023-06-02-Lilly-Highlights-Verzenio-R-abemaciclib-and-Jaypirca-TM-pirtobrutinib-Data-at-2023-ASCO-R-Annual-Meeting,2023-06-02,clinical trial update
Lilly to Participate in Goldman Sachs Global Healthcare Conference,https://lilly.mediaroom.com/2023-05-30-Lilly-to-Participate-in-Goldman-Sachs-Global-Healthcare-Conference,2023-05-30,financial news
Lilly ESG Report Highlights Progress Towards Sustainability Goals,https://lilly.mediaroom.com/2023-05-22-Lilly-ESG-Report-Highlights-Progress-Towards-Sustainability-Goals,2023-05-22,corporate responsibility
Lilly's peresolimab Phase 2a rheumatoid arthritis trial published in The New England Journal of Medicine,https://lilly.mediaroom.com/2023-05-18-Lillys-peresolimab-Phase-2a-rheumatoid-arthritis-trial-published-in-The-New-England-Journal-of-Medicine,2023-05-18,clinical trial update
Loxo@Lilly Announces Details of Presentations at 2023 European Hematology Association (EHA) Annual Meeting,https://lilly.mediaroom.com/2023-05-11-Loxo-Lilly-Announces-Details-of-Presentations-at-2023-European-Hematology-Association-EHA-Annual-Meeting,2023-05-11,clinical trial update
Lilly's Social Impact Venture Capital Portfolio Poised to Grow to $300 Million with New $50 Million Allocation,https://lilly.mediaroom.com/2023-05-09-Lillys-Social-Impact-Venture-Capital-Portfolio-Poised-to-Grow-to-300-Million-with-New-50-Million-Allocation,2023-05-09,corporate responsibility
"Lilly Discloses First-in-Class, Interim Phase 2 Data in Pediatric Patients and New Analysis from Phase 3 Program in Adult Patients for Mirikizumab in Ulcerative Colitis","https://lilly.mediaroom.com/2023-05-09-Lilly-Discloses-First-in-Class,-Interim-Phase-2-Data-in-Pediatric-Patients-and-New-Analysis-from-Phase-3-Program-in-Adult-Patients-for-Mirikizumab-in-Ulcerative-Colitis",2023-05-09,clinical trial update
Lilly to Participate in Bank of America Securities 2023 Healthcare Conference,https://lilly.mediaroom.com/2023-05-03-Lilly-to-Participate-in-Bank-of-America-Securities-2023-Healthcare-Conference,2023-05-03,financial news
Lilly's Donanemab Significantly Slowed Cognitive and Functional Decline in Phase 3 Study of Early Alzheimer's Disease,https://lilly.mediaroom.com/2023-05-03-Lillys-Donanemab-Significantly-Slowed-Cognitive-and-Functional-Decline-in-Phase-3-Study-of-Early-Alzheimers-Disease,2023-05-03,clinical trial update
"Lilly Provides $500,000 in Grants to Support Equitable Access to Education for Dreamers in Indiana","https://lilly.mediaroom.com/2023-05-02-Lilly-Provides-500,000-in-Grants-to-Support-Equitable-Access-to-Education-for-Dreamers-in-Indiana",2023-05-02,corporate responsibility
Lilly Declares Second-Quarter 2023 Dividend,https://lilly.mediaroom.com/2023-05-01-Lilly-Declares-Second-Quarter-2023-Dividend,2023-05-01,financial news
Up to 73% of Atopic Dermatitis Patients Taking Lilly's Lebrikizumab Had Improved or Cleared Skin on Face or Hands in New Analysis,https://lilly.mediaroom.com/2023-05-01-Up-to-73-of-Atopic-Dermatitis-Patients-Taking-Lillys-Lebrikizumab-Had-Improved-or-Cleared-Skin-on-Face-or-Hands-in-New-Analysis,2023-05-01,clinical trial update
"Lilly Reports First-Quarter 2023 Financial Results, Highlights Continued Core Business Growth and Pipeline Momentum","https://lilly.mediaroom.com/2023-04-27-Lilly-Reports-First-Quarter-2023-Financial-Results,-Highlights-Continued-Core-Business-Growth-and-Pipeline-Momentum",2023-04-27,financial news
Lilly's tirzepatide achieved up to 15.7% weight loss in adults with obesity or overweight and type 2 diabetes in SURMOUNT-2,https://lilly.mediaroom.com/2023-04-27-Lillys-tirzepatide-achieved-up-to-15-7-weight-loss-in-adults-with-obesity-or-overweight-and-type-2-diabetes-in-SURMOUNT-2,2023-04-27,clinical trial update
Lilly to Divest BAQSIMI to Amphastar,https://lilly.mediaroom.com/2023-04-24-Lilly-to-Divest-BAQSIMI-to-Amphastar,2023-04-24,commercialized drug update
